TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39628139449553433,80683,4569,116.38314715443128,14.664634751511931,0.5446,4.0,QSO
39628139449553721,80683,4586,116.3936128409565,14.75175345397951,1.455,4.0,QSO
39628145279633088,80683,707,115.41524169888778,15.035898256887178,0.6626,4.0,QSO
39628145308996933,80683,4254,117.3721759247236,15.118914523038816,1.8835,2.5,QSO
39628151101327438,80683,1481,114.38281729858048,15.31246971410125,1.3493,2.0,GALAXY
39628151113912087,80683,1278,115.25593882084436,15.353473910353824,1.3343,4.0,QSO
39628151147466939,80683,4255,117.33073645670832,15.190326982597805,3.0353,4.0,QSO
39628156952381986,80683,1160,115.3602947003014,15.434661375728831,3.347,4.0,QSO
39628156956574780,80683,1158,115.54947784243411,15.38154751830358,0.484,1.5,STAR
39628156969160317,80683,3994,116.45612025654997,15.607754288750916,0.761,4.0,GALAXY
39628162803437823,80683,3510,116.89873072979876,15.651301734300764,1.2932,4.0,QSO
39628162807633939,80683,3666,117.21859159700966,15.753099954579548,0.8905,3.5,QSO
39628168629326196,80683,3940,117.3362553636596,15.95655210053333,0.6597,4.0,GALAXY
39628168629326965,80683,3941,117.36558623913996,16.0646456788464,3.238,4.0,QSO
39628168633517913,80683,3613,117.47896846528288,16.028601975773366,2.5225,4.0,QSO
39628174413274233,80683,2998,115.74583604679812,16.29953897607415,2.8253,4.0,QSO
39628174417468027,80683,2504,115.97381142919684,16.334972839156702,3.3146,4.0,QSO
39628174421656632,80683,2548,116.04561827102376,16.17428410337369,1.3158,2.5,GALAXY
39628174425852127,80683,3223,116.336733404192,16.183705895471974,1.6277,4.0,QSO
39628174425856243,80683,3214,116.48062159288612,16.12794459165944,0.8078,4.0,GALAXY
39628180201411470,80683,2196,114.81307781608692,16.479275612387415,3.446,3.0,QSO
39628180205603781,80683,2315,115.01033092316646,16.55729962951935,2.3497,4.0,QSO
39628180213994924,80683,2284,115.61895163981708,16.407975765531365,0.7368,4.0,GALAXY
39628180218186147,80683,2558,115.7681782811611,16.57605844805178,2.1544,4.0,QSO
39628180222381257,80683,2700,116.0432640460496,16.504296445966816,1.5736,3.0,QSO
39628180226578950,80683,3022,116.4264167662126,16.458223241002493,0.8832,4.0,QSO
39628180230767257,80683,3041,116.4644304979483,16.46993403558241,2.5064,4.0,QSO
39628180230772206,80683,3195,116.67827036191213,16.624062601720706,0.5134,1.0,GALAXY
39628180230772259,80683,3292,116.68044650300664,16.508289769565774,1.4432,4.0,QSO
39628185989550236,80684,495,114.41772295917328,16.847522115982393,1.5848,3.5,QSO
39628186010522432,80683,2597,115.76393880621492,16.697919758193756,1.7526,4.0,QSO
39628186018911486,80683,2977,116.32859432793504,16.80730125609302,2.5074,4.0,QSO
39628191765103714,80684,665,113.68678149116624,17.07009968215195,0.7925,4.0,QSO
39628191769297926,80684,530,113.94194558658197,17.019344340384087,3.0964,4.0,QSO
39628191773492928,80684,244,114.22768839877403,17.067740821122012,0.7952,4.0,QSO
39628191794469300,80683,2949,115.73248916584208,17.052700849198363,1.3848,4.0,QSO
39628191798659713,80683,2679,115.83309040725192,17.0668270266289,0.7928,3.0,QSO
39628197549050701,80684,598,114.01553112006648,17.355824896324936,1.0637,4.0,QSO
39628197561631526,80684,390,114.71981173208653,17.200012454915527,0.9117,4.0,QSO
39628197570025057,80684,4540,115.4211060813562,17.36768754664631,0.8354,4.0,QSO
39628197574217619,80684,4703,115.61590027764622,17.349474739750455,1.3434,3.5,QSO
39628203324608461,80684,583,113.98460747486772,17.37692905201013,0.637,3.5,QSO
39628209083385892,80684,1362,113.25814627183942,17.687715538456086,0.7788,3.5,QSO
39628209091773648,80684,906,113.76189407836826,17.815423858478752,3.1223,4.0,QSO
39628214879914811,80684,4016,115.58812343595407,17.940038165619413,0.8859,4.0,GALAXY
39628220592555031,80684,1474,113.02904785419568,18.20072311942181,2.0776,3.5,QSO
39628220613527644,80684,1199,114.3856076895254,18.35096421532868,2.4702,4.0,QSO
39628220617724223,80684,4213,114.75132827091768,18.3681879898469,2.6304,2.0,QSO
39628220630303905,80684,4421,115.417115885329,18.162100482108684,0.9561,4.0,QSO
39628232093336748,80684,2802,114.42080739891504,18.689007409707795,0.4516,4.0,GALAXY
39628232093339236,80684,2805,114.52240427861358,18.66798553261888,2.24,3.5,QSO
39628232105924823,80684,3563,115.3839700078778,18.81339754691389,0.5383,4.0,QSO
39628232118506002,80684,3618,116.13664615573668,18.751512310348424,1.7416,3.0,QSO
39628237818563751,80684,2532,114.41665324513208,19.061868834091136,2.2221,4.0,QSO
39628237818563859,80684,2632,114.42222842030102,19.01654793966939,2.1246,4.0,QSO
39628237826952881,80684,3208,114.96545785223655,18.96179794051138,1.4433,2.5,GALAXY
39628237826953772,80684,3234,114.99971449844328,18.96862261046959,2.3777,3.5,QSO
39628237839534933,80684,3904,115.711788456082,18.94390487541825,2.1806,4.0,QSO
39628243539594922,80684,2735,114.6109071328992,19.343139465903235,2.571,4.0,QSO
39628249231266910,80684,2303,113.48685263960522,19.41740184124552,1.0989,3.5,QSO
39628249243847362,80684,2570,114.19160242703384,19.470406228872584,1.4766,3.0,QSO
39628249243848421,80684,2680,114.23615101402972,19.605244073274587,2.0804,3.5,QSO
39628249248044614,80684,2747,114.5887908191649,19.38026590653424,2.5932,3.0,GALAXY
39628249256432112,80684,3015,115.04720903666087,19.497259543605047,1.2965,3.5,QSO
39628249260622616,80684,3185,115.17524678669643,19.60985652339107,1.0828,4.0,GALAXY
39628254948099764,80684,2762,114.31998216646345,19.78804915637889,0.9513,3.5,QSO
39628254964877796,80684,3499,115.41179132801676,19.682948138643404,1.9014,3.5,QSO
39628283565838336,80688,178,130.72937533813578,20.90258422222849,1.8146,4.0,QSO
39628289194593447,80688,843,129.82139127253092,21.370787857303004,1.0054,4.0,QSO
39628289207173417,80688,1,130.4582806159812,21.19829099060497,0.7528,4.0,GALAXY
39628289219760015,80688,4627,131.47556963608002,21.342434754303884,1.4582,3.5,QSO
39628289228145122,80688,4746,131.8081077964057,21.263188695957453,2.0148,4.0,QSO
39628289228145375,80688,4749,131.82108736776735,21.202241950385705,0.3123,4.0,GALAXY
39628294823347564,80688,1368,129.37606710432817,21.45707208046338,1.4908,4.0,QSO
39628294844318570,80688,283,130.68951074480665,21.43754586889204,0.4536,4.0,QSO
39628294865293102,80688,4360,132.18314674716115,21.60782088507139,2.2938,4.0,QSO
39628300443715761,80688,1084,129.05751158166836,21.86247376122574,1.1727,4.0,QSO
39628300456302146,80688,946,129.9982935825221,21.76151818963908,0.6759,4.0,QSO
39628300473077248,80688,4874,131.0396395500551,21.672338143030014,1.6396,4.0,QSO
39628300477270919,80688,4676,131.25856490147208,21.806231007683717,3.1999,4.0,QSO
39628300477271746,80688,4674,131.3066887436855,21.8600314732022,1.64,3.0,QSO
39628306064085142,80688,1329,129.35581249340754,22.077731942339657,1.54,4.0,QSO
39628306097637498,80688,4314,131.39321697173978,22.01453199026753,3.0891,4.0,QSO
39628306097638119,80688,4320,131.4188077031768,22.06016020992832,2.4744,4.0,QSO
39628306101831926,80688,4412,131.6717065605931,21.954463965349987,0.6063,4.0,QSO
39628311688644900,80688,1162,130.457103818868,22.267344104744552,1.4636,3.0,QSO
39628311692840341,80688,4869,130.78710104422456,22.222928289816977,0.3155,4.0,QSO
39628317296430584,80688,3739,131.54848327249292,22.51954846688663,0.4978,4.0,QSO
39628322858077530,80688,2474,130.0960870032264,22.781524021288675,1.9339,4.0,QSO
39628322862272482,80688,2126,130.36785682913023,22.770979278510083,1.2817,3.5,QSO
39628322870658403,80688,2806,130.79945073633894,22.69152633107024,1.7791,4.0,QSO
39628328440695123,80688,2523,130.49072800518076,22.974316825538725,0.5517,4.0,QSO
39628328440697579,80688,2532,130.60622565545097,22.954185700372697,1.5092,3.0,QSO
39628328461666406,80688,3647,131.85599027706058,22.95835045709832,0.9006,3.5,QSO
39628333989760104,80688,2181,129.37756485725754,23.20405737772264,0.5134,4.0,QSO
39628333989761977,80688,2183,129.48447949685206,23.213286818698357,2.7859,4.0,QSO
39628339551405395,80688,2020,129.68701429080113,23.485953142563357,1.4103,4.0,QSO
39628339576571946,80688,3452,131.35755101259926,23.505365743813588,1.4984,4.0,QSO
39628345096274736,80688,2432,129.8558817730591,23.628086434637986,0.2229,2.0,GALAXY
39628345100470248,80688,2901,130.19924879898568,23.748069961005207,2.3808,4.0,QSO
39628345104663697,80688,2928,130.42964661985962,23.81355330017176,0.5197,4.0,QSO
39628384560485586,80707,463,192.9837836625568,25.60960430583773,2.8499,4.0,QSO
39628390004691518,80707,549,192.1840135461404,25.7421129859738,1.9454,4.0,QSO
39628390013079334,80707,53,192.665342649084,25.77646891645504,0.5945,4.0,QSO
39628390021465461,80707,166,193.07762441276745,25.850989761552302,0.5761,4.0,QSO
39628390034048464,80707,4817,193.91925225569312,25.777779056037936,1.8852,4.0,QSO
39628395461477459,80707,6,192.83824942692237,26.02407869725392,1.2573,4.0,QSO
39628395465671899,80707,395,193.1237779290352,25.954067051370146,0.9391,4.0,QSO
39628395465673378,80707,371,193.20751214521093,26.026384038155275,1.8291,4.0,QSO
39628395474063631,80707,4541,193.8577032172044,25.90304681756384,2.5268,4.0,QSO
39628400872128708,80707,1382,191.41978775576376,26.32678547385421,3.2142,4.0,QSO
39628400901488745,80707,4981,193.3598975547988,26.134605543492764,2.5156,4.0,QSO
39628400901491255,80707,4997,193.5120919963757,26.27390482509042,1.41,4.0,QSO
39628400909877931,80707,4840,193.93840927013125,26.208622453978855,1.3405,4.0,QSO
39628406303753650,80707,765,192.0622241398409,26.410872118206576,0.6917,3.5,QSO
39628406324724316,80707,4680,193.4086185066824,26.4600349436593,2.016,2.5,QSO
39628406333113489,80707,4444,193.9895108416065,26.523576713820155,1.6032,4.0,QSO
39628406333117236,80707,4035,194.18797062142363,26.48933570532164,1.0632,4.0,QSO
39628406341501198,80707,4068,194.5018533613813,26.562394291006317,1.7498,4.0,QSO
39628411706019426,80707,1301,191.67414078383817,26.73609623231573,0.4541,4.0,QSO
39628411718602788,80707,704,192.5090380316448,26.775255613512467,2.5131,2.5,QSO
39628411726989235,80707,138,192.97158633419323,26.696041691932557,0.4539,4.0,QSO
39628411731185360,80707,4564,193.36441160010065,26.720067850157083,1.4453,4.0,QSO
39628411747960339,80707,4275,194.3502825799272,26.8295847581688,1.0886,4.0,QSO
39628417104086606,80707,1107,191.5637043052961,27.010185831929068,0.9284,4.0,QSO
39628417116668690,80707,1193,192.3559487057292,27.01004632844712,2.3822,4.0,QSO
39628417133445574,80707,4119,193.4601130593372,27.008441901332308,2.7296,4.0,QSO
39628417133446196,80707,4129,193.49922865494605,27.07824507656723,2.952,3.5,QSO
39628417137642065,80707,4432,193.8593025861781,26.89112355666596,0.5399,4.0,QSO
39628422506351326,80707,2128,192.78329825167137,27.247626788177367,0.9256,4.0,QSO
39628427887643702,80707,3511,193.36405873374196,27.3767276245745,1.273,4.0,QSO
39628433231185218,80707,2375,192.22093366101595,27.82845674489448,0.7652,4.0,GALAXY
