TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627676666828168,80605,1843,35.74442027887829,-4.432136305426,1.0011,4.0,GALAXY
39627676666828193,80605,1810,35.74535898896836,-4.47001806828439,0.8086,3.5,GALAXY
39627676666828497,80605,1846,35.75278754790261,-4.385337192215968,1.2379,4.0,GALAXY
39627676666829566,80605,1821,35.778041188899294,-4.511298869284287,0.8192,4.0,GALAXY
39627676666830078,80605,1829,35.79083587440343,-4.467504993416783,0.8196,3.5,GALAXY
39627676666830940,80605,1808,35.813667744970985,-4.51184579312844,0.9329,3.5,GALAXY
39627676666831657,80605,1524,35.83315826992042,-4.398296034424255,0.4354,4.0,GALAXY
39627676671017089,80605,1720,35.85026976699055,-4.432537540556588,0.5226,4.0,GALAXY
39627676671018548,80605,1531,35.88665469939133,-4.386701352327833,0.2932,4.0,GALAXY
39627676671019714,80605,1703,35.91693692543976,-4.534904257436045,0.8656,3.5,GALAXY
39627676671021042,80605,1721,35.950331308617976,-4.508475635605181,0.9311,2.0,GALAXY
39627676671022145,80605,1516,35.974288647590285,-4.39570350564774,1.0886,2.0,GALAXY
39627676671022309,80605,1732,35.978378018818425,-4.498821679368088,0.8911,3.0,GALAXY
39627676671022808,80605,1716,35.99183117735805,-4.584715310248379,0.4946,4.0,GALAXY
39627676671023317,80605,1743,36.00550155066647,-4.459517950592634,0.8632,3.0,GALAXY
39627676671024499,80605,1547,36.03846339071028,-4.422522960613753,0.8664,3.5,GALAXY
39627676671025240,80605,1738,36.06063571685024,-4.545525536062957,0.9312,4.0,GALAXY
39627676671025594,80605,1532,36.07096905780296,-4.57274947843906,0.8521,3.5,GALAXY
39627676671025764,80605,1518,36.07703832837362,-4.4419557155341565,0.891,2.0,GALAXY
39627676671026170,80605,1537,36.09208914076673,-4.478990050691357,0.89,3.5,GALAXY
39627676675211624,80605,1514,36.111070299799536,-4.579712123775524,0.7631,3.667,GALAXY
39627676675212965,80605,1525,36.15293681972955,-4.44232700968483,0.2941,4.0,GALAXY
39627676675214024,80605,1529,36.188629236233,-4.460956965776643,0.8635,4.0,GALAXY
39627676675215360,80605,2122,36.234242548527554,-4.420432110599647,0.9763,4.0,GALAXY
39627676675215495,80605,1512,36.23849967142503,-4.504447723272966,0.8879,2.333,GALAXY
39627676675216178,80605,2106,36.25886648827721,-4.428617636588759,0.6649,4.0,GALAXY
39627676675216295,80605,1508,36.26302545478468,-4.540876365191602,0.9132,1.0,GALAXY
39627676675216315,80605,2115,36.26363131843397,-4.402668272746894,0.8615,4.0,GALAXY
39627676675217381,80605,1177,36.29545873109365,-4.6234613963864994,0.5791,4.0,GALAXY
39627676675217964,80605,2125,36.31443299401058,-4.381415314689757,0.6565,4.0,GALAXY
39627676675218241,80605,1515,36.32237781163744,-4.575061131681646,0.8319,3.5,GALAXY
39627676675218816,80605,2129,36.33996420792715,-4.399317073207754,0.9634,3.5,GALAXY
39627676675218992,80605,2128,36.345829191960775,-4.44427215865952,0.4603,4.0,GALAXY
39627676679405759,80605,2108,36.35471203745688,-4.512520695991189,0.8533,4.0,GALAXY
39627676679407991,80605,2837,36.42070668766152,-4.4367624996707455,0.7395,3.5,GALAXY
39627676679408874,80605,2831,36.44580292568125,-4.421412695168442,0.4455,4.0,GALAXY
39627676679409246,80605,2846,36.4571190627543,-4.464677317360223,0.7051,4.0,GALAXY
39627676679412747,80605,3970,36.56286313795667,-4.560664389246786,0.9596,4.0,GALAXY
39627676683599942,80605,3422,36.602357656578576,-4.437608243999131,0.4259,4.0,GALAXY
39627676683600753,80605,3967,36.62402503300338,-4.531879652323608,0.8645,3.5,GALAXY
39627676683604236,80605,3978,36.71962330432517,-4.433513097270214,0.9077,3.5,GALAXY
39627676683605161,80605,3988,36.74474823473437,-4.471178676125363,0.3894,4.0,GALAXY
39627676683605171,80605,3964,36.74496963866172,-4.517980555864167,0.8675,4.0,GALAXY
39627676683606625,80605,3989,36.785274419650776,-4.556913691400241,0.8801,3.5,GALAXY
39627676683607233,80605,3965,36.803300262529866,-4.509988715370767,0.5811,4.0,GALAXY
39627676683607746,80605,3991,36.81888569076867,-4.538971033155908,0.7071,4.0,GALAXY
39627676683608313,80605,3547,36.835782475751486,-4.434427826910563,1.0183,4.0,GALAXY
39627676683608521,80605,3506,36.84119531631944,-4.477297502951849,0.581,4.0,GALAXY
39627676687794698,80605,3539,36.864829595424034,-4.403142161564117,0.5997,4.0,GALAXY
39627676687795663,80605,3994,36.89174555589595,-4.4831245737460375,0.9105,3.0,GALAXY
39627676687796737,80605,3980,36.92352742512149,-4.547511708352955,0.9609,3.5,GALAXY
39627676687798694,80605,3545,36.98731933063298,-4.421649749872101,0.9582,3.5,GALAXY
39627676687798727,80605,3966,36.98827635527882,-4.45826400249602,0.7843,4.0,GALAXY
39627676687800028,80605,3969,37.03421894162248,-4.5709842077961,0.709,4.0,GALAXY
39627676687800263,80605,3951,37.041103594102246,-4.521970154497198,0.5262,4.0,GALAXY
39627676687801185,80605,3984,37.07051189606615,-4.532330311010567,0.5227,4.0,GALAXY
39627676687801745,80605,4336,37.087339309685696,-4.617770515259029,0.71,4.0,GALAXY
39627676691990978,80605,3710,37.1743337487644,-4.413319517916276,0.7106,4.0,GALAXY
39627676691991814,80605,3701,37.20115784003427,-4.449196002450999,0.5071,4.0,GALAXY
39627676691992151,80605,3504,37.21191393283008,-4.530563533006316,0.9158,4.0,GALAXY
39627676691992317,80605,3531,37.21696349892619,-4.48907648033379,0.8792,2.0,GALAXY
39627676691993226,80605,3501,37.24514019980696,-4.443814935834494,0.9154,4.0,GALAXY
39627676691993342,80605,3708,37.24876864353227,-4.423791996133317,0.9159,4.0,GALAXY
39627676691993352,80605,3513,37.248949528930495,-4.503133330215445,0.5272,4.0,GALAXY
39627676691993484,80605,3523,37.25307816628727,-4.5481868781588926,0.8925,4.0,GALAXY
39627676691995557,80605,3711,37.32002784623021,-4.40693725660955,0.8449,4.0,GALAXY
39627676696185075,80605,3896,37.42386354528359,-4.428807360948528,0.1514,4.0,GALAXY
39627676696185101,80605,3502,37.42465011412923,-4.497320725282241,0.8907,4.0,GALAXY
39627676696185836,80605,4172,37.44758181092885,-4.618252523063041,0.8955,3.5,GALAXY
39627676696186358,80605,3857,37.46199994377023,-4.427357136346753,0.4695,4.0,GALAXY
39627676696186388,80605,3891,37.4631047105227,-4.484504675577377,0.2938,4.0,GALAXY
39627676696186986,80605,3535,37.48215310965339,-4.517883998068764,0.1906,4.0,GALAXY
39627676696187483,80605,4389,37.497752293401085,-4.614269105841744,0.6238,4.0,GALAXY
39627676696187585,80605,3881,37.50096502392062,-4.40345181973831,0.1897,4.0,GALAXY
39627676696187738,80605,3855,37.50478670854376,-4.541585776873742,0.6371,4.0,GALAXY
39627676696188148,80605,3862,37.51601283466315,-4.389545249106399,0.5871,4.0,GALAXY
39627676696188327,80605,3875,37.52070448144158,-4.423211284867922,0.435,4.0,GALAXY
39627676696188804,80605,3877,37.53493047025603,-4.545397532185991,0.5228,4.0,GALAXY
39627676696188831,80605,3851,37.53560160975776,-4.511371192758242,0.4345,4.0,GALAXY
39627676696189518,80605,3899,37.55612992587578,-4.401114563309237,0.9385,4.0,GALAXY
39627676696189843,80605,3854,37.565234548783785,-4.491863521555612,0.4358,4.0,GALAXY
39627676696190558,80605,4374,37.58314420082081,-4.622448930920113,0.9895,3.5,GALAXY
39627676696190655,80605,3888,37.5857111641037,-4.578894281090472,1.0296,3.5,GALAXY
39627676696191105,80605,3697,37.59762432024372,-4.423408656100794,0.5479,4.0,GALAXY
39627676696191238,80605,3895,37.6011301741968,-4.464405312616252,0.7227,4.0,GALAXY
39627676700377303,80605,3883,37.60926115887517,-4.544146116296742,0.2961,4.0,GALAXY
39627676700378105,80605,3698,37.62943223371826,-4.392929646493484,0.8751,4.0,GALAXY
39627676700378237,80605,3691,37.632722087770496,-4.42944088008688,0.8176,4.0,GALAXY
39627676700378843,80605,4063,37.64996566045564,-4.618767890305397,0.7789,4.0,GALAXY
39627676700378876,80605,3868,37.65100474440886,-4.566575908347336,0.8653,4.0,GALAXY
39627676700379718,80605,3586,37.67527123182487,-4.482679654133428,0.6866,4.0,GALAXY
39627676700380017,80605,3590,37.68303473529063,-4.539136493458098,0.6008,4.0,GALAXY
39627676700380805,80605,3599,37.70507985061737,-4.507358017191966,1.107,4.0,GALAXY
39627676700380999,80605,3559,37.71027274415059,-4.477073153964139,0.9444,3.5,GALAXY
39627676700381295,80605,3568,37.718344705320646,-4.562439936387267,0.9611,4.0,GALAXY
39627676700383280,80605,3550,37.77231400092203,-4.500255577790124,0.6926,4.0,GALAXY
39627676700383623,80605,3592,37.78175361225863,-4.42257645601782,1.0261,4.0,GALAXY
39627676700384553,80605,4089,37.808627415261086,-4.623198736558115,1.0783,1.667,GALAXY
39627676700384901,80605,3564,37.81902147500124,-4.513322704034633,1.1227,4.0,GALAXY
39627676704572075,80605,3802,37.872528128699706,-4.388729931798514,0.5662,4.0,GALAXY
39627676704572907,80605,4486,37.89634524538874,-4.611947990116621,0.6109,4.0,GALAXY
39627682677265022,80605,1627,34.936824328143004,-4.299872516785004,1.0487,2.0,GALAXY
39627682677265354,80605,1792,34.94749986017723,-4.176352462793528,0.5008,4.0,GALAXY
39627682677265751,80605,1798,34.95995165702286,-4.2197323562012246,1.3906,3.0,GALAXY
39627682677266340,80605,1759,34.97874446216896,-4.2638114912919285,-0.0002,4.0,STAR
39627682677266876,80605,1628,34.99671047429662,-4.364671872382349,0.9907,4.0,GALAXY
39627682677267637,80605,1635,35.02093418040168,-4.331024701656412,0.5557,4.0,GALAXY
39627682681454971,80605,1973,35.057714584241445,-4.147822949427054,0.8011,4.0,GALAXY
39627682681455954,80605,1951,35.08794793566796,-4.15809455113713,0.6556,4.0,GALAXY
39627682681459035,80605,1977,35.17567022616023,-4.152218594154439,1.2482,3.0,QSO
39627682681461161,80605,1961,35.22951242686158,-4.178411502369136,0.7558,4.0,GALAXY
39627682681461541,80605,1655,35.23883070429473,-4.145054587571053,0.8157,3.5,GALAXY
39627682681463178,80605,1695,35.282046757039275,-4.351138994457266,0.8303,4.0,GALAXY
39627682681463448,80605,1678,35.288922259379504,-4.218556332011597,0.9862,4.0,GALAXY
39627682685649046,80605,1668,35.301878620256026,-4.181288759122234,0.8113,4.0,GALAXY
39627682685649713,80605,1674,35.31808531143903,-4.294021020319123,0.905,4.0,GALAXY
39627682685650977,80605,1658,35.35011733975612,-4.24934752532578,0.8146,3.5,GALAXY
39627682685650985,80605,1657,35.35039080995745,-4.173127159480578,0.6157,4.0,GALAXY
39627682685651369,80605,1698,35.360834861411206,-4.355831086926807,0.9455,3.5,GALAXY
39627682685651532,80605,1662,35.36557515044989,-4.136435255563904,0.8559,3.5,GALAXY
39627682685651548,80605,1656,35.36612413355139,-4.207107606681671,0.8566,3.0,GALAXY
39627682685652363,80605,1671,35.38858941107882,-4.335207812911962,0.9487,3.5,GALAXY
39627682685653205,80605,1654,35.41076549894729,-4.213679474826516,0.8221,3.0,GALAXY
39627682685653564,80605,1693,35.41949234506859,-4.146878789746,0.9186,3.5,GALAXY
39627682685653838,80605,1929,35.42634551841508,-4.185918860762622,0.8566,4.0,GALAXY
39627682685654060,80605,1917,35.4321792178476,-4.32046102818968,0.7999,3.5,GALAXY
39627682685654332,80605,1937,35.43924523272472,-4.362438956999096,0.8339,3.5,GALAXY
39627682685654347,80605,1925,35.43968627518718,-4.14918121342466,0.7696,3.5,GALAXY
39627682685654438,80605,1934,35.4425664114864,-4.219882342927664,0.9188,3.0,GALAXY
39627682685654867,80605,1900,35.45532339823421,-4.326613842562301,0.8252,3.5,GALAXY
39627682685655186,80605,1936,35.46372313591397,-4.184435268078846,1.2768,3.5,GALAXY
39627682685655744,80605,1946,35.47893938689965,-4.369128533491769,0.6323,4.0,GALAXY
39627682685656337,80605,1948,35.496637544048525,-4.281710889476297,0.4652,4.0,GALAXY
39627682685656592,80605,1939,35.50404612478496,-4.316703007013295,0.8328,3.5,GALAXY
39627682685657754,80605,1947,35.534772650806474,-4.367689820487318,0.288,4.0,GALAXY
39627682689843868,80605,1904,35.56399645645103,-4.356751753541376,0.6841,3.0,GALAXY
39627682689844047,80605,1930,35.568533270406874,-4.14093876080924,0.8468,3.0,GALAXY
39627682689844770,80605,1942,35.584835848658166,-4.320977926519504,0.768,3.5,GALAXY
39627682689844968,80605,1903,35.58949071173368,-4.258962299429077,0.2565,4.0,GALAXY
39627682689845839,80605,1728,35.6113184698009,-4.204792892991108,0.6837,4.0,GALAXY
39627682689846299,80605,1830,35.62217836397344,-4.321950298423152,0.8945,4.0,GALAXY
39627682689847304,80605,1713,35.64700838556518,-4.210742131021592,0.4976,4.0,GALAXY
39627682689848653,80605,1811,35.68391350185169,-4.251276371526154,0.6221,4.0,GALAXY
39627682689849374,80605,1842,35.70421100752335,-4.319711462466792,0.8309,4.0,GALAXY
39627682689850189,80605,1748,35.72378720292599,-4.240686951467557,0.4343,4.0,GALAXY
39627682689850842,80605,1700,35.74095489729183,-4.13674333197388,0.2917,4.0,GALAXY
39627682689853127,80605,1813,35.79894373515452,-4.308927857245232,0.8974,4.0,GALAXY
39627682694038377,80605,1534,35.82174953376219,-4.274790006857901,0.8061,4.0,GALAXY
39627682694040010,80605,1507,35.869737819209,-4.27530490028001,0.8218,3.0,GALAXY
39627682694040077,80605,1530,35.87159074127373,-4.350667683918527,0.8295,2.0,GALAXY
39627682694041459,80605,1533,35.91056368040077,-4.295861092942711,0.8208,2.0,GALAXY
39627682694041569,80605,2472,35.91381941220262,-4.187501424695515,1.0463,4.0,GALAXY
39627682694041859,80605,2478,35.92194435858183,-4.137589855557427,0.6274,4.0,GALAXY
39627682694043031,80605,1504,35.95248691433233,-4.3640259656939415,0.7616,3.5,GALAXY
39627682694044246,80605,2261,35.98217250362065,-4.241584923238157,0.8046,3.5,GALAXY
39627682694044665,80605,2455,35.99381391004178,-4.1641674937430775,0.9741,4.0,GALAXY
39627682694044917,80605,1544,36.00098372678757,-4.356801197591627,0.3264,4.0,GALAXY
39627682694045622,80605,2288,36.02001651042114,-4.262743485176164,0.8668,4.0,GALAXY
39627682694045741,80605,1546,36.02281675663552,-4.316965105262469,0.8613,3.5,GALAXY
39627682694046016,80605,2280,36.0308040546642,-4.169376612597147,0.8608,4.0,GALAXY
39627682694046087,80605,1505,36.03266033327799,-4.358510103132805,0.8651,4.0,GALAXY
39627682698232357,80605,2250,36.06541807484941,-4.175648487952166,0.764,4.0,GALAXY
39627682698233142,80605,2292,36.08703164987601,-4.327055706366759,1.0385,3.5,GALAXY
39627682698233876,80605,2269,36.10760320921064,-4.187943311776871,0.9152,4.0,GALAXY
39627682698234749,80605,2274,36.131121118014505,-4.329081214337225,0.7636,4.0,GALAXY
39627682698235026,80605,2253,36.13842909228293,-4.243417954812193,0.8037,3.5,GALAXY
39627682698235165,80605,2126,36.14150488385408,-4.137274535016825,0.8344,4.0,GALAXY
39627682698235554,80605,2257,36.150522160162105,-4.175731533830218,0.6274,4.0,GALAXY
39627682698235880,80605,2276,36.15837786103021,-4.270798699475646,1.0234,3.5,GALAXY
39627682698236114,80605,2251,36.16450058015141,-4.234898937190886,0.6301,4.0,GALAXY
39627682698236292,80605,2275,36.1694260780632,-4.191731834217359,0.7011,4.0,GALAXY
39627682698237313,80605,2110,36.19487509589383,-4.312246000905652,0.963,4.0,GALAXY
39627682698238001,80605,2103,36.21442198283943,-4.228520069829757,0.8014,4.0,GALAXY
39627682698238041,80605,2252,36.21537991618297,-4.271991379858754,0.5974,4.0,GALAXY
39627682698238199,80605,2114,36.22016428040706,-4.1280138609406825,1.0164,4.0,GALAXY
39627682698238585,80605,2138,36.23065648512674,-4.369871420062155,0.8017,4.0,GALAXY
39627682698239034,80605,2121,36.24237925562549,-4.235496909216657,-0.0001,4.0,STAR
39627682698239982,80605,2118,36.26693276217917,-4.166853475858826,0.9988,4.0,GALAXY
39627682698240139,80605,2142,36.27065912923888,-4.307533201295699,1.4358,3.0,QSO
39627682698240194,80605,2107,36.2720051829709,-4.267077484136127,1.0504,3.5,GALAXY
39627682698240469,80605,2109,36.27918135694594,-4.230933883050912,0.8648,4.0,GALAXY
39627682698240608,80605,2133,36.28276624751223,-4.358805537571233,0.8509,4.0,GALAXY
39627682702426680,80605,2618,36.31300890345592,-4.1326846587399695,0.8969,3.0,GALAXY
39627682702427105,80605,2136,36.324438988496766,-4.29927105617972,0.8379,4.0,GALAXY
39627682702427661,80605,2617,36.33790772034271,-4.153807430471385,0.8407,3.5,GALAXY
39627682702427776,80605,2622,36.340333061725,-4.202494212388159,0.7041,3.5,GALAXY
39627682702428237,80605,2847,36.35171877149968,-4.239993169007643,1.6923,1.0,GALAXY
39627682702429029,80605,2802,36.37140265840242,-4.322115608428662,0.7621,3.0,GALAXY
39627682702429174,80605,2634,36.37481336938927,-4.167500988261486,0.8592,4.0,GALAXY
39627682702429358,80605,2625,36.37964448780304,-4.209254623808915,0.772,4.0,GALAXY
39627682702429577,80605,2830,36.38502694842034,-4.243184576040873,0.8384,4.0,GALAXY
39627682702429711,80605,2638,36.38848218537351,-4.137629805001983,0.8418,3.5,GALAXY
39627682702430669,80605,2813,36.41155160243502,-4.298003919841658,0.7661,3.5,GALAXY
39627682702431296,80605,2838,36.427482022358205,-4.227472507978098,0.9233,3.5,GALAXY
39627682702431440,80605,2803,36.43134510864647,-4.261328677473816,0.9229,4.0,GALAXY
39627682702433135,80605,2807,36.48424792675715,-4.156266168580812,0.9122,4.0,GALAXY
39627682702433181,80605,2832,36.48540928520154,-4.194836666416727,0.8404,4.0,GALAXY
39627682702435109,80605,3415,36.54447113459097,-4.336582873151352,0.495,4.0,GALAXY
39627682706620560,80605,2840,36.55273049632432,-4.135334518921366,0.585,4.0,GALAXY
39627682706622019,80605,3324,36.59492649678571,-4.201121053399976,0.7117,3.5,GALAXY
39627682706623022,80605,3315,36.62597503638224,-4.237875694289289,0.9259,4.0,GALAXY
39627682706623544,80605,3318,36.64165248953407,-4.214713141817625,0.208,4.0,GALAXY
39627682706624642,80605,3433,36.67374860797748,-4.351787510814467,0.8131,3.5,GALAXY
39627682706624738,80605,3321,36.67709312859529,-4.203853300294048,0.9204,4.0,GALAXY
39627682706625451,80605,3332,36.69712226998808,-4.257322227977346,0.8382,3.5,GALAXY
39627682706626272,80605,3331,36.71881514549516,-4.186555573671812,0.338,4.0,GALAXY
39627682706626394,80605,3437,36.72190842130132,-4.297757278341939,0.7685,3.0,GALAXY
39627682706626860,80605,3325,36.73488474441344,-4.138356365673682,0.5295,4.0,GALAXY
39627682706627388,80605,3306,36.75095253233496,-4.178892273784551,0.5139,4.0,GALAXY
39627682706627466,80605,3423,36.75325564526182,-4.334911707744782,0.407,4.0,GALAXY
39627682706628230,80605,3312,36.77540563135976,-4.13926330612214,0.9082,3.5,GALAXY
39627682706629102,80605,3424,36.79958471584398,-4.212580746533914,0.9584,3.5,GALAXY
39627682710815257,80605,3441,36.813152076021744,-4.172419305347878,0.8551,4.0,GALAXY
39627682710815477,80605,3427,36.81834809148239,-4.133092238370807,0.4922,4.0,GALAXY
39627682710816268,80605,3421,36.8373495416529,-4.1688320570931054,0.719,4.0,GALAXY
39627682710816782,80605,3411,36.85177138892076,-4.229098806475986,0.8792,3.5,GALAXY
39627682710816803,80605,3408,36.85237216199037,-4.126439765594114,0.849,4.0,GALAXY
39627682710817468,80605,3439,36.87091859200075,-4.181116213831635,0.5844,4.0,GALAXY
39627682710817711,80605,3540,36.8779222092848,-4.366237898226029,0.347,4.0,GALAXY
39627682710817850,80605,3414,36.881927324961616,-4.162037009107514,0.9162,4.0,GALAXY
39627682710818871,80605,3526,36.90941120765639,-4.330820042835841,1.0158,3.5,GALAXY
39627682710818916,80605,3418,36.910805229111794,-4.220970704027576,0.8573,4.0,GALAXY
39627682710819745,80605,3447,36.93616705465864,-4.153106824339442,0.5833,3.5,QSO
39627682710820202,80605,3400,36.95081550808008,-4.180122624026972,0.8407,3.5,GALAXY
39627682710820944,80605,3537,36.97379403364975,-4.322682406739313,1.0944,4.0,GALAXY
39627682710821399,80605,3403,36.98838364230685,-4.16304065829584,1.0597,4.0,GALAXY
39627682710821933,80605,3733,37.00531765194163,-4.230300158535464,0.8765,3.5,GALAXY
39627682710822027,80605,3737,37.00841874082467,-4.318218159552582,0.8705,4.0,GALAXY
39627682710822953,80605,3744,37.036500341696254,-4.239682626053879,1.0854,4.0,GALAXY
39627682710823002,80605,3705,37.037871486233605,-4.209711521543949,0.8783,3.5,QSO
39627682710823247,80605,3703,37.04449840497472,-4.290155528919766,0.3347,4.0,GALAXY
39627682715010109,80605,3717,37.08475913272434,-4.267504772729608,1.1228,4.0,GALAXY
39627682715010997,80605,3735,37.11348887341335,-4.147102967105994,1.1912,4.0,GALAXY
39627682715011636,80605,3702,37.132520113833074,-4.316455770286899,0.9553,3.5,GALAXY
39627682715013005,80605,3584,37.1734351974637,-4.147192796099293,0.8801,3.0,GALAXY
39627682715015707,80605,3576,37.2567488303608,-4.1680478456868935,0.6064,4.0,GALAXY
39627682715015866,80605,3886,37.26215313425172,-4.274565751637514,0.6073,4.0,QSO
39627682715015927,80605,3571,37.26399975228371,-4.219907095254312,1.1297,4.0,GALAXY
39627682719203395,80605,3878,37.30226710052602,-4.310643976980605,0.4348,4.0,GALAXY
39627682719203794,80605,3566,37.313663146467285,-4.165410204749156,0.8418,3.5,GALAXY
39627682719204081,80605,3561,37.32222045531155,-4.224938287855487,1.0296,4.0,GALAXY
39627682719204186,80605,3893,37.32554101742654,-4.251026021375773,0.926,3.5,GALAXY
39627682719204207,80605,3858,37.32622768183462,-4.296680888273448,0.9223,4.0,GALAXY
39627682719205665,80605,3882,37.37086536972779,-4.283623213125215,0.5465,4.0,GALAXY
39627682719206094,80605,3876,37.385824421345866,-4.35793829927814,0.6788,4.0,GALAXY
39627682719206416,80605,3894,37.39535303080992,-4.242511466100041,0.4543,4.0,GALAXY
39627682719206695,80605,3595,37.40388033037673,-4.16038461658818,0.3918,4.0,GALAXY
39627682719207158,80605,3871,37.41850260663132,-4.373584359312137,0.2086,4.0,GALAXY
39627682719207554,80605,3656,37.43107530892748,-4.19466399699267,0.895,4.0,GALAXY
39627682719207574,80605,3853,37.431600832162296,-4.258816616860561,0.7275,4.0,GALAXY
39627682719207599,80605,3663,37.43249337865104,-4.1411031759509855,0.9575,3.5,GALAXY
39627682719208008,80605,3897,37.44602481099077,-4.223141075756076,0.7911,3.5,GALAXY
39627682719208904,80605,3657,37.47397365717874,-4.16288670016753,0.2543,4.0,GALAXY
39627682719209080,80605,3867,37.47983510586195,-4.2702505480118464,0.5254,3.0,GALAXY
39627682719209361,80605,3860,37.48946507896152,-4.330158156073863,0.7452,3.5,GALAXY
39627682719209767,80605,3680,37.50170868845986,-4.125251503034506,0.9052,4.0,GALAXY
39627682719210192,80605,3651,37.51473542691317,-4.255464839916055,0.7773,3.667,GALAXY
39627682719210740,80605,3688,37.53204414944869,-4.143412682819944,0.7747,4.0,GALAXY
39627682719210904,80605,3693,37.537075351308616,-4.204357043390699,1.0707,4.0,GALAXY
39627682723398610,80605,3673,37.5795119815661,-4.166743974060518,0.8795,4.0,GALAXY
39627682723398874,80605,3684,37.58772420875364,-4.372221571415926,0.5882,4.0,GALAXY
39627682723398930,80605,3695,37.58948451730394,-4.283612866905443,0.78,4.0,GALAXY
39627682723399520,80605,3650,37.60586165295574,-4.227199787762051,0.7648,2.667,GALAXY
39627682723399986,80605,3660,37.618873041688616,-4.278269037442771,0.4054,4.0,GALAXY
39627682723400896,80605,3942,37.64396032626247,-4.128367771787148,0.2717,4.0,GALAXY
39627682723401048,80605,3682,37.64807439874961,-4.236864608977353,0.9437,4.0,GALAXY
39627682723401080,80605,3662,37.64897360258463,-4.334102514005028,0.8848,4.0,GALAXY
39627682723401192,80605,3683,37.65283200264994,-4.371064930518425,1.0225,3.5,GALAXY
39627682723401479,80605,3935,37.6614413608311,-4.141343241229233,1.0642,3.5,GALAXY
39627682723402677,80605,3653,37.69658781868985,-4.303825427172398,0.6256,4.0,GALAXY
39627682723403718,80605,3659,37.72843694694081,-4.362680428379393,0.8384,3.5,GALAXY
39627682723404760,80605,3909,37.75983353782525,-4.297792640804011,0.8813,4.0,GALAXY
39627682723405008,80605,3652,37.76796893170735,-4.336401405768616,1.1033,4.0,GALAXY
39627682723405779,80605,3947,37.78856274391387,-4.282390397498199,0.3607,4.0,GALAXY
39627682727594333,80605,3817,37.877318877706365,-4.346309023998875,0.3313,4.0,GALAXY
39627682727595085,80605,3822,37.900476726263925,-4.362105549000448,1.0797,4.0,GALAXY
39627682727596647,80605,3646,37.948321544415776,-4.146629104775967,0.9713,4.0,GALAXY
39627682727597383,80605,3842,37.97076834616322,-4.3489254142876925,0.3317,4.0,GALAXY
39627682727597466,80605,3843,37.97326379108284,-4.312214120675891,0.647,4.0,GALAXY
39627682727598665,80605,3825,38.011211937805086,-4.327088834725386,1.0815,4.0,GALAXY
39627688708675910,80605,1788,34.97737163161962,-4.089400859959807,1.0102,3.0,GALAXY
39627688708676378,80605,1796,34.99033257588197,-3.96928985399276,0.963,4.0,GALAXY
39627688708677087,80605,1975,35.01138176011591,-4.019808781939905,0.9596,4.0,GALAXY
39627688708677354,80605,1852,35.01922183195831,-3.9298833738537136,0.3644,4.0,GALAXY
39627688708677388,80605,1793,35.02006781256479,-4.080993968776077,0.942,3.5,GALAXY
39627688708677474,80605,1987,35.02251306791469,-4.047698895309542,0.66,3.5,GALAXY
39627688708677926,80605,1855,35.036185060740166,-3.978255810789048,0.8069,4.0,GALAXY
39627688712864107,80605,1982,35.056592121479405,-4.075403426961063,0.6052,4.0,GALAXY
39627688712864622,80605,1887,35.07197625135944,-3.893183319945349,0.615,4.0,GALAXY
39627688712865111,80605,1993,35.08583414598222,-4.084702051667456,0.7431,3.0,GALAXY
39627688712865504,80605,1873,35.09663748378296,-3.932860438459358,0.1636,4.0,GALAXY
39627688712865709,80605,1978,35.10232505058747,-4.109381633369715,0.6139,3.5,GALAXY
39627688712866047,80605,1860,35.11251587922897,-3.9086395130590055,0.9884,3.5,GALAXY
39627688712866129,80605,1999,35.1150422748327,-4.049762426764884,0.7331,3.5,GALAXY
39627688712866175,80605,1897,35.11639917372463,-3.964161001787561,1.0205,3.5,GALAXY
39627688712866640,80605,1972,35.13251255581992,-4.086446902368345,1.0303,3.5,GALAXY
39627688712866817,80605,1957,35.139525342528955,-4.0367671638718745,0.4314,4.0,GALAXY
39627688712867688,80605,1958,35.16635665117145,-4.086908009250328,0.9192,4.0,GALAXY
39627688712868793,80605,1976,35.203378379385214,-4.074482535983654,0.9595,3.5,GALAXY
39627688712869388,80605,1562,35.22525839357897,-3.96214708031464,0.8499,4.0,GALAXY
39627688712869526,80605,1689,35.2304020179836,-4.032901892687064,0.3163,4.0,GALAXY
39627688712870210,80605,1676,35.25215429623323,-4.0101368871014405,0.5236,4.0,GALAXY
39627688712870848,80605,1665,35.27375265201797,-4.119212220417689,0.8472,3.333,GALAXY
39627688712871071,80605,1554,35.28067591274322,-3.890950987478023,0.4298,4.0,GALAXY
39627688717058431,80605,1696,35.30747770814573,-4.117861599499202,1.3106,4.0,GALAXY
39627688717058681,80605,1576,35.313265194715065,-3.8865851378162266,0.4368,4.0,GALAXY
39627688717058848,80605,1594,35.31785991488229,-3.962222973564148,0.8493,4.0,GALAXY
39627688717060097,80605,1684,35.35258113816716,-4.107840910036376,0.5011,4.0,GALAXY
39627688717060316,80605,1574,35.35833079500989,-3.971070646135856,0.9272,2.0,GALAXY
39627688717060544,80605,1699,35.36493166418961,-4.062134371707031,0.6058,4.0,GALAXY
